TotalRows
Total Borrower Account AR Logs: 2409

BorrowerAccountARMessageText_Value,AREventCreationDateTime_Value,BorrowerNumber_Value,ActionCodeShortValueText_Value,ResultCodeShortValueText_Value,UserSystemUserName_Value
Refund of $ approved.,5/1/2013,1002539497,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002097670,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001924893,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001946823,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002213629,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002523252,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001446119,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002035560,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002515696,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002116094,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002595479,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002159935,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002296359,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001195553,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001954636,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002596240,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001661507,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001673277,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002182456,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002360610,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001175561,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002178457,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001826267,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000857832,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001340689,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002288631,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001724709,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002446893,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001324074,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001605456,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002288015,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001465471,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000353001,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002334964,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000701942,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000463858,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002279614,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000511893,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000490905,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000397586,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001267519,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001302015,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002221583,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1001411011,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002403577,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002171866,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002354297,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002370417,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002382484,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000973597,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000839790,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000679273,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1002611907,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1000743777,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1002098879,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1002313128,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1002480333,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/6/2013,1002082619,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/6/2013,1002288887,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/6/2013,1000421892,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/6/2013,1001882267,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/6/2013,1002041843,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1000469249,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1000651786,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001146251,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002315635,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001253754,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002512782,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001071189,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002511746,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001068594,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1000982777,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1000913859,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1000880886,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1000790592,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001525910,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001391789,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001356146,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001269596,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001241312,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001102183,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002513697,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002577232,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1000124996,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/18/2013,1000490288,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/18/2013,1000814967,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/21/2013,1000865688,BROFSArv,BROFSAap,lained
Refund of $ approved.,6/19/2013,1000134430,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/12/2013,1000415096,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/12/2013,1000091835,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/16/2013,1000463858,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/16/2013,1000545843,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/16/2013,1000545843,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/17/2013,1000698573,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/17/2013,1000652264,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/18/2013,1000389765,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/18/2013,1000389765,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/22/2013,1000679806,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/22/2013,1000758759,BROFSArv,BROFSAap,lained
"Refund of $$    2,260.72  approved.",7/1/2013,1002942272,BROFSArv,BROFSAap,lained
"Refund of $$    4,409.00  approved.",7/1/2013,1003073745,BROFSArv,BROFSAap,lained
Refund of $$        219.95  approved.,7/1/2013,1002793635,BROFSArv,BROFSAap,lained
Refund of $$        219.99  approved.,7/1/2013,1002793635,BROFSArv,BROFSAap,lained
Refund of $$        358.79  approved.,7/1/2013,1003683414,BROFSArv,BROFSAap,lained
Refund of $$        359.55  approved.,7/1/2013,1003683414,BROFSArv,BROFSAap,lained
Refund of $$        428.52  approved.,7/1/2013,1002728474,BROFSArv,BROFSAap,lained
Refund of $100 approved.,5/2/2013,1000107056,BROFSArv,BROFSAap,lained
Refund of $100 approved.,5/22/2013,1001105374,BROFSArv,BROFSAap,lained
Refund of $100 approved.,5/24/2013,1001335229,BROFSArv,BROFSAap,lained
Refund of $100 approved.,5/7/2013,1000107056,BROFSArv,BROFSAap,lained
Refund of $103.05 approved.,5/2/2013,1002688963,BROFSArv,BROFSAap,lained
Refund of $103.17 approved.,5/2/2013,1002299982,BROFSArv,BROFSAap,lained
Refund of $103.17 approved.,5/7/2013,1002299982,BROFSArv,BROFSAap,lained
Refund of $103.26 approved.,5/4/2013,1000592911,BROFSArv,BROFSAap,lained
Refund of $106.44 approved.,6/3/2013,1002035881,BROFSArv,BROFSAap,burrene
Refund of $106.45 approved.,6/4/2013,1001170170,BROFSArv,BROFSAap,lained
Refund of $108.29 approved.,5/14/2013,1002086366,BROFSArv,BROFSAap,lained
Refund of $11.94 approved.,8/8/2013,1002942272,BROFSArv,BROFSAap,lained
Refund of $110 approved.,7/12/2013,1000897139,BROFSArv,BROFSAap,lained
Refund of $110.09 approved.,8/16/2013,1002316629,BROFSArv,BROFSAap,lained
Refund of $1108 approved.,5/29/2013,1000494586,BROFSArv,BROFSAap,burrene
Refund of $1108 approved.,6/24/2013,1000860958,BROFSArv,BROFSAap,lained
Refund of $113.28 approved.,5/29/2013,1003561834,BROFSArv,BROFSAap,burrene
Refund of $115.97 approved.,6/4/2013,1001393763,BROFSArv,BROFSAap,lained
Refund of $117.39 approved.,5/13/2013,1002670727,BROFSArv,BROFSAap,lained
Refund of $118.58 approved.,5/14/2013,1002108356,BROFSArv,BROFSAap,lained
Refund of $1209.05 approved.,7/12/2013,1000490905,BROFSArv,BROFSAap,lained
Refund of $121.05 approved.,7/26/2013,1001437012,BROFSArv,BROFSAap,lained
Refund of $122.81 approved.,5/14/2013,1002368321,BROFSArv,BROFSAap,lained
Refund of $122.98 approved.,7/12/2013,1000701942,BROFSArv,BROFSAap,lained
Refund of $123.27 approved.,5/29/2013,1002110786,BROFSArv,BROFSAap,burrene
Refund of $123.5 approved.,6/19/2013,1002684389,BROFSArv,BROFSAap,lained
Refund of $123.5 approved.,6/24/2013,1002684389,BROFSArv,BROFSAap,lained
Refund of $125 approved.,5/13/2013,1002786123,BROFSArv,BROFSAap,lained
Refund of $125 approved.,6/7/2013,1002515064,BROFSArv,BROFSAap,lained
Refund of $125.1 approved.,8/2/2013,1001248744,BROFSArv,BROFSAap,lained
Refund of $126.71 approved.,6/26/2013,1002551862,BROFSArv,BROFSAap,lained
Refund of $1264.42 approved.,8/12/2013,1002889140,BROFSArv,BROFSAap,lained
Refund of $1280.16 approved.,8/29/2013,1000421892,BROFSArv,BROFSAap,lained
Refund of $130.41 approved.,5/2/2013,1002572323,BROFSArv,BROFSAap,lained
Refund of $137.8 approved.,8/22/2013,1003059579,BROFSArv,BROFSAap,lained
Refund of $138.72 approved.,5/22/2013,1000313452,BROFSArv,BROFSAap,lained
Refund of $138.83 approved.,5/29/2013,1002408113,BROFSArv,BROFSAap,burrene
Refund of $140.9 approved.,5/22/2013,1000430982,BROFSArv,BROFSAap,lained
Refund of $142.8 approved.,5/13/2013,1003013108,BROFSArv,BROFSAap,lained
Refund of $145.97 approved.,7/26/2013,1000698573,BROFSArv,BROFSAap,lained
Refund of $146.2 approved.,5/10/2013,1003458435,BROFSArv,BROFSAap,lained
Refund of $1460.55 approved.,5/29/2013,1000826127,BROFSArv,BROFSAap,burrene
Refund of $1467 approved.,8/8/2013,1002370417,BROFSArv,BROFSAap,lained
Refund of $148.05 approved.,6/3/2013,1002299982,BROFSArv,BROFSAap,burrene
Refund of $1482.59 approved.,7/9/2013,1001038261,BROFSArv,BROFSAap,lained
Refund of $149.47 approved.,6/26/2013,1000561802,BROFSArv,BROFSAap,lained
Refund of $149.59 approved.,8/20/2013,1003422394,BROFSArv,BROFSAap,lained
Refund of $149.62 approved.,8/22/2013,1003298000,BROFSArv,BROFSAap,lained
Refund of $151.66 approved.,5/13/2013,1003289061,BROFSArv,BROFSAap,lained
Refund of $151.8 approved.,5/13/2013,1002787536,BROFSArv,BROFSAap,lained
Refund of $155.7 approved.,5/15/2013,1002324294,BROFSArv,BROFSAap,lained
Refund of $158.17 approved.,7/22/2013,1001932714,BROFSArv,BROFSAap,lained
Refund of $1581.71 approved.,5/2/2013,1000692945,BROFSArv,BROFSAap,lained
Refund of $1581.71 approved.,5/7/2013,1000692945,BROFSArv,BROFSAap,lained
Refund of $163.74 approved.,6/12/2013,1003309816,BROFSArv,BROFSAap,lained
Refund of $164 approved.,5/2/2013,1003376639,BROFSArv,BROFSAap,lained
Refund of $164 approved.,5/7/2013,1003376639,BROFSArv,BROFSAap,lained
Refund of $166.29 approved.,5/13/2013,1003245902,BROFSArv,BROFSAap,lained
Refund of $1669.87 approved.,6/24/2013,1000907589,BROFSArv,BROFSAap,lained
Refund of $17 approved.,5/2/2013,1000695650,BROFSArv,BROFSAap,lained
Refund of $17 approved.,5/7/2013,1000695650,BROFSArv,BROFSAap,lained
Refund of $170 approved.,6/24/2013,1000652264,BROFSArv,BROFSAap,lained
Refund of $171.07 approved.,7/2/2013,1000613846,BROFSArv,BROFSAap,lained
Refund of $173.68 approved.,5/13/2013,1001849868,BROFSArv,BROFSAap,lained
Refund of $1734 approved.,5/2/2013,1002649401,BROFSArv,BROFSAap,lained
Refund of $178.97 approved.,5/7/2013,1000640645,BROFSArv,BROFSAap,lained
Refund of $179.33 approved.,5/2/2013,1000608732,BROFSArv,BROFSAap,lained
Refund of $183.91 approved.,5/13/2013,1002942698,BROFSArv,BROFSAap,lained
Refund of $184.2 approved.,6/26/2013,1002586599,BROFSArv,BROFSAap,lained
Refund of $186.52 approved.,5/14/2013,1001918547,BROFSArv,BROFSAap,lained
Refund of $1882.22 approved.,5/8/2013,1000758715,BROFSArv,BROFSAap,lained
Refund of $19.19 approved.,8/12/2013,1003126819,BROFSArv,BROFSAap,lained
Refund of $1961.18 approved.,8/15/2013,1003606621,BROFSArv,BROFSAap,lained
Refund of $198 approved.,5/2/2013,1001693835,BROFSArv,BROFSAap,lained
Refund of $200.017 approved.,5/14/2013,1002066251,BROFSArv,BROFSAap,lained
Refund of $2000.00 approved,7/13/2012,1002176500,BROFSArv,BROFSAap,lained
Refund of $201.18 approved.,6/8/2013,1001763487,BROFSArv,BROFSAap,lained
Refund of $201.43 approved.,5/8/2013,1000596143,BROFSArv,BROFSAap,lained
Refund of $201.68 approved.,7/16/2013,1001129057,BROFSArv,BROFSAap,lained
Refund of $201.76 approved.,5/2/2013,1002447236,BROFSArv,BROFSAap,lained
Refund of $201.76 approved.,5/7/2013,1002447236,BROFSArv,BROFSAap,lained
Refund of $205.08 approved.,5/10/2013,1002451515,BROFSArv,BROFSAap,lained
Refund of $215 approved.,5/15/2013,1002771060,BROFSArv,BROFSAap,lained
Refund of $216 approved.,5/2/2013,1000530372,BROFSArv,BROFSAap,lained
Refund of $216 approved.,5/7/2013,1000530372,BROFSArv,BROFSAap,lained
Refund of $220.32 approved.,5/29/2013,1001779458,BROFSArv,BROFSAap,burrene
Refund of $222.28 approved.,5/7/2013,1002092321,BROFSArv,BROFSAap,lained
Refund of $225 approved.,5/2/2013,1001754842,BROFSArv,BROFSAap,lained
Refund of $225 approved.,5/7/2013,1001754842,BROFSArv,BROFSAap,lained
Refund of $2264 approved.,5/2/2013,1000529660,BROFSArv,BROFSAap,lained
Refund of $2264 approved.,5/7/2013,1000529660,BROFSArv,BROFSAap,lained
Refund of $228.3 approved.,6/17/2013,1001183680,BROFSArv,BROFSAap,lained
Refund of $2312.64 approved.,8/15/2013,1000479278,BROFSArv,BROFSAap,lained
Refund of $233.92 approved.,6/4/2013,1001183680,BROFSArv,BROFSAap,lained
Refund of $2369.52 approved.,6/17/2013,1000596143,BROFSArv,BROFSAap,lained
Refund of $2393.31 approved.,7/5/2013,1001572782,BROFSArv,BROFSAap,lained
Refund of $240 approved.,6/10/2013,1000422538,BROFSArv,BROFSAap,lained
Refund of $241.85 approved.,5/2/2013,1002359201,BROFSArv,BROFSAap,lained
Refund of $241.85 approved.,5/7/2013,1002359201,BROFSArv,BROFSAap,lained
Refund of $244.14 approved.,5/7/2013,1001284332,BROFSArv,BROFSAap,lained
Refund of $248.05 approved.,8/2/2013,1000123768,BROFSArv,BROFSAap,lained
Refund of $249 approved.,5/2/2013,1001774695,BROFSArv,BROFSAap,lained
Refund of $249 approved.,5/7/2013,1001774695,BROFSArv,BROFSAap,lained
Refund of $250.46 approved.,5/14/2013,1000399869,BROFSArv,BROFSAap,lained
Refund of $257.47 approved.,5/24/2013,1000105425,BROFSArv,BROFSAap,lained
Refund of $261.94 approved.,5/8/2013,1001870633,BROFSArv,BROFSAap,lained
Refund of $2618.05 approved.,6/24/2013,1001779334,BROFSArv,BROFSAap,lained
Refund of $2618.05 approved.,5/2/2013,1001779334,BROFSArv,BROFSAap,lained
Refund of $2618.05 approved.,5/7/2013,1001779334,BROFSArv,BROFSAap,lained
Refund of $269.11 approved.,5/2/2013,1001437012,BROFSArv,BROFSAap,lained
Refund of $269.11 approved.,5/7/2013,1001437012,BROFSArv,BROFSAap,lained
Refund of $2765.15 approved.,5/2/2013,1001033314,BROFSArv,BROFSAap,lained
Refund of $2765.15 approved.,5/7/2013,1001033314,BROFSArv,BROFSAap,lained
Refund of $278.13 approved.,6/17/2013,1003062070,BROFSArv,BROFSAap,lained
Refund of $2823.42 approved.,5/2/2013,1001498333,BROFSArv,BROFSAap,lained
Refund of $2885 approved.,5/15/2013,1001861052,BROFSArv,BROFSAap,lained
Refund of $290.59 approved.,5/13/2013,1002889140,BROFSArv,BROFSAap,lained
Refund of $291.64 approved.,5/22/2013,1000743777,BROFSArv,BROFSAap,lained
Refund of $296.18 approved.,6/25/2013,1000616999,BROFSArv,BROFSAap,lained
Refund of $2983 approved.,5/2/2013,1002338338,BROFSArv,BROFSAap,lained
Refund of $2983 approved.,5/7/2013,1002338338,BROFSArv,BROFSAap,lained
Refund of $300 approved.,5/13/2013,1002842391,BROFSArv,BROFSAap,lained
Refund of $301.38 approved.,7/5/2013,1001764875,BROFSArv,BROFSAap,lained
Refund of $303.6 approved.,7/15/2013,1002787536,BROFSArv,BROFSAap,lained
Refund of $305 approved.,5/2/2013,1001231786,BROFSArv,BROFSAap,lained
Refund of $305 approved.,5/7/2013,1001231786,BROFSArv,BROFSAap,lained
Refund of $307.1 approved.,5/15/2013,1001540636,BROFSArv,BROFSAap,lained
Refund of $31.54 approved.,5/2/2013,1001493243,BROFSArv,BROFSAap,lained
Refund of $31.62 approved.,5/29/2013,1001608327,BROFSArv,BROFSAap,burrene
Refund of $3129 approved.,5/2/2013,1001447547,BROFSArv,BROFSAap,lained
Refund of $32.42 approved.,7/22/2013,1000759755,BROFSArv,BROFSAap,lained
Refund of $321.99 approved.,8/20/2013,1001766574,BROFSArv,BROFSAap,lained
Refund of $3237.74 approved.,6/17/2013,1000359697,BROFSArv,BROFSAap,lained
Refund of $324.84 approved.,5/2/2013,1002414141,BROFSArv,BROFSAap,lained
Refund of $324.84 approved.,5/7/2013,1002414141,BROFSArv,BROFSAap,lained
Refund of $3244.62 approved.,5/2/2013,1001714389,BROFSArv,BROFSAap,lained
Refund of $33 approved.,5/22/2013,1000759755,BROFSArv,BROFSAap,lained
Refund of $33 approved.,8/16/2013,1000759755,BROFSArv,BROFSAap,lained
Refund of $330.16 approved.,5/2/2013,1002592862,BROFSArv,BROFSAap,lained
Refund of $330.16 approved.,5/7/2013,1001437012,BROFSArv,BROFSAap,lained
Refund of $341.1 approved.,6/24/2013,1001540636,BROFSArv,BROFSAap,lained
Refund of $347.93 approved.,5/7/2013,1000338679,BROFSArv,BROFSAap,lained
Refund of $35.4 approved.,6/4/2013,1001610287,BROFSArv,BROFSAap,lained
Refund of $351 approved.,5/24/2013,1000879922,BROFSArv,BROFSAap,lained
Refund of $363.14 approved.,7/12/2013,1000972945,BROFSArv,BROFSAap,lained
Refund of $368.95 approved.,5/24/2013,1000948776,BROFSArv,BROFSAap,lained
Refund of $37 approved.,7/26/2013,1001118838,BROFSArv,BROFSAap,lained
Refund of $374.4 approved.,7/22/2013,1000681573,BROFSArv,BROFSAap,lained
Refund of $379.33 approved.,5/10/2013,1001361191,BROFSArv,BROFSAap,lained
Refund of $382.23 approved.,5/13/2013,1002494620,BROFSArv,BROFSAap,lained
Refund of $39.09 approved.,6/4/2013,1001257143,BROFSArv,BROFSAap,lained
Refund of $392.68 approved.,6/24/2013,1001248744,BROFSArv,BROFSAap,lained
Refund of $402.04 approved.,5/22/2013,1000415096,BROFSArv,BROFSAap,lained
Refund of $4179 approved.,6/7/2013,1002082619,BROFSArv,BROFSAap,lained
Refund of $4196.17 approved.,8/2/2013,1001184403,BROFSArv,BROFSAap,lained
Refund of $424.36 approved.,5/13/2013,1002747849,BROFSArv,BROFSAap,lained
Refund of $426.72 approved.,5/29/2013,1000421892,BROFSArv,BROFSAap,burrene
Refund of $43.5 approved.,5/29/2013,1001146251,BROFSArv,BROFSAap,burrene
Refund of $439.5 approved.,6/8/2013,1001691604,BROFSArv,BROFSAap,lained
Refund of $439.91 approved.,7/26/2013,1002533702,BROFSArv,BROFSAap,lained
Refund of $450.82 approved.,5/14/2013,1002141549,BROFSArv,BROFSAap,lained
Refund of $455.45 approved.,5/2/2013,1002421142,BROFSArv,BROFSAap,lained
Refund of $459.45 approved.,6/24/2013,1000135398,BROFSArv,BROFSAap,lained
Refund of $467.57 approved.,5/2/2013,1000854392,BROFSArv,BROFSAap,lained
Refund of $467.57 approved.,5/7/2013,1000854392,BROFSArv,BROFSAap,lained
Refund of $47.52 approved.,5/29/2013,1001465856,BROFSArv,BROFSAap,burrene
Refund of $47.62 approved.,6/7/2013,1000400617,BROFSArv,BROFSAap,lained
Refund of $487.65 approved.,7/9/2013,1002356996,BROFSArv,BROFSAap,lained
Refund of $493.29 approved.,5/10/2013,1002446689,BROFSArv,BROFSAap,lained
Refund of $50 approved.,6/24/2013,1001335229,BROFSArv,BROFSAap,lained
Refund of $50 approved.,5/22/2013,1000131455,BROFSArv,BROFSAap,lained
Refund of $500 approved.,6/12/2013,1002771060,BROFSArv,BROFSAap,lained
Refund of $509.03 approved.,5/22/2013,1003062070,BROFSArv,BROFSAap,lained
Refund of $518 approved.,5/29/2013,1001945670,BROFSArv,BROFSAap,burrene
Refund of $52.25 approved.,8/29/2013,1000494586,BROFSArv,BROFSAap,lained
Refund of $53.94 approved.,6/24/2013,1002577232,BROFSArv,BROFSAap,lained
Refund of $546.17 approved.,6/24/2013,1001834005,BROFSArv,BROFSAap,lained
Refund of $546.8 approved.,5/2/2013,1002499187,BROFSArv,BROFSAap,lained
Refund of $546.8 approved.,5/7/2013,1002499187,BROFSArv,BROFSAap,lained
Refund of $55.18 approved.,6/4/2013,1001404796,BROFSArv,BROFSAap,lained
Refund of $5563.79 approved.,6/3/2013,1002028390,BROFSArv,BROFSAap,burrene
Refund of $56.49 approved.,7/5/2013,1000644955,BROFSArv,BROFSAap,lained
Refund of $5627 approved.,6/3/2013,1000075418,BROFSArv,BROFSAap,burrene
Refund of $5670.66 approved.,6/7/2013,1001248744,BROFSArv,BROFSAap,lained
Refund of $587.3 approved.,6/24/2013,1000708494,BROFSArv,BROFSAap,lained
Refund of $593.61 approved.,5/14/2013,1002557862,BROFSArv,BROFSAap,lained
